Province/State,Date,Confirmed,population,Confirmed per million residents
West Virginia,2020-03-12,0,1792147,0
West Virginia,2020-03-13,0,1792147,0
West Virginia,2020-03-14,0,1792147,0
West Virginia,2020-03-15,0,1792147,0
West Virginia,2020-03-16,0,1792147,0
West Virginia,2020-03-17,1,1792147,0.5579899416733114
West Virginia,2020-03-18,1,1792147,0.5579899416733114
West Virginia,2020-03-19,2,1792147,1.1159798833466228
West Virginia,2020-03-20,7,1792147,3.9059295917131798
Wyoming,2020-03-10,0,578759,0
Wyoming,2020-03-11,0,578759,0
Wyoming,2020-03-12,1,578759,1.7278349019194519
Wyoming,2020-03-13,1,578759,1.7278349019194519
Wyoming,2020-03-14,2,578759,3.4556698038389038
Wyoming,2020-03-15,3,578759,5.183504705758355
Wyoming,2020-03-16,3,578759,5.183504705758355
Wyoming,2020-03-17,11,578759,19.00618392111397
Wyoming,2020-03-18,15,578759,25.917523528791776
Wyoming,2020-03-19,18,578759,31.10102823455013
Wyoming,2020-03-20,19,578759,32.828863136469586
Alabama,2020-03-10,0,4903185,0
Alabama,2020-03-11,0,4903185,0
Alabama,2020-03-12,0,4903185,0
Alabama,2020-03-13,5,4903185,1.0197453288015852
Alabama,2020-03-14,6,4903185,1.223694394561902
Alabama,2020-03-15,12,4903185,2.447388789123804
Alabama,2020-03-16,29,4903185,5.914522907049194
Alabama,2020-03-17,39,4903185,7.954013564652364
Alabama,2020-03-18,46,4903185,9.381657024974583
Alabama,2020-03-19,78,4903185,15.908027129304728
Alabama,2020-03-20,83,4903185,16.92777245810631
Puerto Rico,2020-03-10,0,3193694,0
Puerto Rico,2020-03-11,0,3193694,0
Puerto Rico,2020-03-12,0,3193694,0
Puerto Rico,2020-03-13,0,3193694,0
Puerto Rico,2020-03-14,3,3193694,0.9393511087787371
Puerto Rico,2020-03-15,5,3193694,1.5655851812978951
Puerto Rico,2020-03-16,5,3193694,1.5655851812978951
Puerto Rico,2020-03-17,5,3193694,1.5655851812978951
Puerto Rico,2020-03-18,5,3193694,1.5655851812978951
Puerto Rico,2020-03-19,5,3193694,1.5655851812978951
Puerto Rico,2020-03-20,14,3193694,4.383638507634107
Guam,2020-03-10,0,NA,NA
Guam,2020-03-11,0,NA,NA
Guam,2020-03-12,0,NA,NA
Guam,2020-03-13,0,NA,NA
Guam,2020-03-14,0,NA,NA
Guam,2020-03-15,3,NA,NA
Guam,2020-03-16,3,NA,NA
Guam,2020-03-17,3,NA,NA
Guam,2020-03-18,5,NA,NA
Guam,2020-03-19,12,NA,NA
Guam,2020-03-20,14,NA,NA
Virgin Islands,2020-03-10,0,NA,NA
Virgin Islands,2020-03-11,0,NA,NA
Virgin Islands,2020-03-12,0,NA,NA
Virgin Islands,2020-03-13,0,NA,NA
Virgin Islands,2020-03-14,1,NA,NA
Virgin Islands,2020-03-15,1,NA,NA
Virgin Islands,2020-03-16,1,NA,NA
Virgin Islands,2020-03-17,2,NA,NA
Virgin Islands,2020-03-18,2,NA,NA
Virgin Islands,2020-03-19,3,NA,NA
Virgin Islands,2020-03-20,3,NA,NA
Total,2020-03-10,892,NA,NA
Total,2020-03-11,1214,NA,NA
Total,2020-03-12,1596,NA,NA
Total,2020-03-13,2112,NA,NA
Total,2020-03-14,2660,NA,NA
Total,2020-03-15,3432,NA,NA
Total,2020-03-16,4565,NA,NA
Total,2020-03-17,6353,NA,NA
Total,2020-03-18,7715,NA,NA
Total,2020-03-19,13608,NA,NA
Total,2020-03-20,19028,NA,NA
